timestamp,train_id,sensor_type,value,unit,status,location,last_calibration
2025-09-10 16:35:43,T001,Brake_Pressure,6.04,bar,Normal,Car_4,2025-06-25
2025-09-10 17:35:43,T001,Brake_Pressure,5.86,bar,Warning,Car_3,2025-06-26
2025-09-10 18:35:43,T001,Brake_Pressure,5.97,bar,Normal,Car_3,2025-07-13
2025-09-10 19:35:43,T001,Brake_Pressure,5.98,bar,Normal,Car_3,2025-06-15
2025-09-10 20:35:43,T001,Brake_Pressure,5.93,bar,Normal,Car_1,2025-08-29
2025-09-10 21:35:43,T001,Brake_Pressure,5.91,bar,Normal,Car_4,2025-08-31
2025-09-10 22:35:43,T001,Brake_Pressure,5.93,bar,Normal,Car_4,2025-09-01
2025-09-10 23:35:43,T001,Brake_Pressure,5.88,bar,Warning,Car_2,2025-08-14
2025-09-11 00:35:43,T001,Brake_Pressure,6.07,bar,Normal,Car_1,2025-07-20
2025-09-11 01:35:43,T001,Brake_Pressure,6.03,bar,Normal,Car_2,2025-08-04
2025-09-11 02:35:43,T001,Brake_Pressure,5.95,bar,Normal,Car_3,2025-08-24
2025-09-11 03:35:43,T001,Brake_Pressure,6.04,bar,Normal,Car_2,2025-07-17
2025-09-11 04:35:43,T001,Brake_Pressure,6.16,bar,Warning,Car_4,2025-08-05
2025-09-11 05:35:43,T001,Brake_Pressure,6.05,bar,Normal,Car_2,2025-07-03
2025-09-11 06:35:43,T001,Brake_Pressure,5.95,bar,Normal,Car_2,2025-07-31
2025-09-11 07:35:43,T001,Brake_Pressure,6.18,bar,Warning,Car_4,2025-07-13
2025-09-11 08:35:43,T001,Brake_Pressure,6.0,bar,Normal,Car_4,2025-07-07
2025-09-11 09:35:43,T001,Brake_Pressure,6.04,bar,Normal,Car_4,2025-08-31
2025-09-11 10:35:43,T001,Brake_Pressure,5.82,bar,Warning,Car_3,2025-06-21
2025-09-11 11:35:43,T001,Brake_Pressure,5.99,bar,Normal,Car_2,2025-07-08
2025-09-11 12:35:43,T001,Brake_Pressure,6.05,bar,Normal,Car_2,2025-07-22
2025-09-10 13:35:43,T001,HVAC_Temperature,22.25,°C,Alert,Car_4,2025-07-30
2025-09-10 14:35:43,T001,HVAC_Temperature,25.06,°C,Normal,Car_1,2025-07-04
2025-09-10 15:35:43,T001,HVAC_Temperature,22.78,°C,Alert,Car_3,2025-07-11
2025-09-10 16:35:43,T001,HVAC_Temperature,25.48,°C,Normal,Car_2,2025-08-13
2025-09-10 17:35:43,T001,HVAC_Temperature,23.82,°C,Normal,Car_4,2025-06-14
2025-09-10 18:35:43,T001,HVAC_Temperature,27.43,°C,Alert,Car_3,2025-06-22
2025-09-10 19:35:43,T001,HVAC_Temperature,25.93,°C,Normal,Car_4,2025-08-16
2025-09-10 20:35:43,T001,HVAC_Temperature,27.54,°C,Alert,Car_3,2025-06-16
2025-09-10 21:35:43,T001,HVAC_Temperature,24.24,°C,Normal,Car_2,2025-07-29
2025-09-10 22:35:43,T001,HVAC_Temperature,27.56,°C,Alert,Car_4,2025-09-03
2025-09-10 23:35:43,T001,HVAC_Temperature,22.87,°C,Alert,Car_4,2025-08-24
2025-09-11 00:35:43,T001,HVAC_Temperature,24.0,°C,Normal,Car_4,2025-09-06
2025-09-11 01:35:43,T001,HVAC_Temperature,25.29,°C,Normal,Car_1,2025-07-24
2025-09-11 02:35:43,T001,HVAC_Temperature,27.86,°C,Alert,Car_1,2025-07-03
2025-09-11 03:35:43,T001,HVAC_Temperature,23.16,°C,Normal,Car_1,2025-07-19
2025-09-11 04:35:43,T001,HVAC_Temperature,27.94,°C,Alert,Car_4,2025-07-24
2025-09-11 05:35:43,T001,HVAC_Temperature,27.69,°C,Alert,Car_4,2025-06-24
2025-09-11 06:35:43,T001,HVAC_Temperature,24.41,°C,Normal,Car_2,2025-07-25
2025-09-11 07:35:43,T001,HVAC_Temperature,23.13,°C,Normal,Car_3,2025-08-14
2025-09-11 08:35:43,T001,HVAC_Temperature,25.39,°C,Normal,Car_4,2025-06-16
2025-09-11 09:35:43,T001,HVAC_Temperature,22.67,°C,Alert,Car_4,2025-06-21
2025-09-11 10:35:43,T001,HVAC_Temperature,25.75,°C,Normal,Car_3,2025-09-09
2025-09-11 11:35:43,T001,HVAC_Temperature,26.97,°C,Alert,Car_2,2025-09-10
2025-09-11 12:35:43,T001,HVAC_Temperature,27.63,°C,Alert,Car_4,2025-08-15
2025-09-10 13:35:43,T001,Battery_Voltage,72.36,V,Low Voltage,Car_4,2025-07-16
2025-09-10 14:35:43,T001,Battery_Voltage,75.09,V,Normal,Car_2,2025-06-26
2025-09-10 15:35:43,T001,Battery_Voltage,73.38,V,Low Voltage,Car_1,2025-06-16
2025-09-10 16:35:43,T001,Battery_Voltage,73.96,V,Low Voltage,Car_4,2025-08-13
2025-09-10 17:35:43,T001,Battery_Voltage,72.34,V,Low Voltage,Car_2,2025-08-02
2025-09-10 18:35:43,T001,Battery_Voltage,72.65,V,Low Voltage,Car_2,2025-09-07
2025-09-10 19:35:43,T001,Battery_Voltage,73.8,V,Low Voltage,Car_1,2025-06-14
2025-09-10 20:35:43,T001,Battery_Voltage,73.01,V,Low Voltage,Car_3,2025-08-17
2025-09-10 21:35:43,T001,Battery_Voltage,73.79,V,Low Voltage,Car_3,2025-07-24
2025-09-10 22:35:43,T001,Battery_Voltage,73.65,V,Low Voltage,Car_3,2025-06-24
2025-09-10 23:35:43,T001,Battery_Voltage,72.8,V,Low Voltage,Car_4,2025-07-03
2025-09-11 00:35:43,T001,Battery_Voltage,73.3,V,Low Voltage,Car_3,2025-07-24
2025-09-11 01:35:43,T001,Battery_Voltage,74.71,V,Normal,Car_3,2025-09-04
2025-09-11 02:35:43,T001,Battery_Voltage,72.62,V,Low Voltage,Car_1,2025-08-30
2025-09-11 03:35:43,T001,Battery_Voltage,75.5,V,Normal,Car_1,2025-09-08
2025-09-11 04:35:43,T001,Battery_Voltage,72.74,V,Low Voltage,Car_1,2025-09-03
2025-09-11 05:35:43,T001,Battery_Voltage,74.78,V,Normal,Car_4,2025-07-20
2025-09-11 06:35:43,T001,Battery_Voltage,72.66,V,Low Voltage,Car_4,2025-09-07
2025-09-11 07:35:43,T001,Battery_Voltage,72.3,V,Low Voltage,Car_2,2025-07-16
2025-09-11 08:35:43,T001,Battery_Voltage,74.23,V,Normal,Car_3,2025-08-20
2025-09-11 09:35:43,T001,Battery_Voltage,74.0,V,Low Voltage,Car_3,2025-06-15
2025-09-11 10:35:43,T001,Battery_Voltage,72.41,V,Low Voltage,Car_4,2025-06-15
2025-09-11 11:35:43,T001,Battery_Voltage,73.19,V,Low Voltage,Car_2,2025-07-27
2025-09-11 12:35:43,T001,Battery_Voltage,72.16,V,Low Voltage,Car_2,2025-08-11
2025-09-10 13:35:43,T001,Axle_Temperature,9.04,°C,Normal,Car_4,2025-09-09
2025-09-10 14:35:43,T001,Axle_Temperature,32.99,°C,Normal,Car_3,2025-09-06
2025-09-10 15:35:43,T001,Axle_Temperature,97.41,°C,Normal,Car_1,2025-07-27
2025-09-10 16:35:43,T001,Axle_Temperature,6.95,°C,Normal,Car_4,2025-06-17
2025-09-10 17:35:43,T001,Axle_Temperature,67.4,°C,Normal,Car_4,2025-07-03
2025-09-10 18:35:43,T001,Axle_Temperature,83.1,°C,Normal,Car_1,2025-09-07
2025-09-10 19:35:43,T001,Axle_Temperature,40.27,°C,Warning,Car_3,2025-07-29
2025-09-10 20:35:43,T001,Axle_Temperature,2.06,°C,Normal,Car_2,2025-09-07
2025-09-10 21:35:43,T001,Axle_Temperature,51.11,°C,Normal,Car_3,2025-07-23
2025-09-10 22:35:43,T001,Axle_Temperature,49.03,°C,Normal,Car_4,2025-07-04
2025-09-10 23:35:43,T001,Axle_Temperature,92.45,°C,Normal,Car_4,2025-07-17
2025-09-11 00:35:43,T001,Axle_Temperature,39.53,°C,Normal,Car_4,2025-09-06
2025-09-11 01:35:43,T001,Axle_Temperature,94.0,°C,Warning,Car_1,2025-06-15
2025-09-11 02:35:43,T001,Axle_Temperature,15.16,°C,Normal,Car_3,2025-07-17
2025-09-11 03:35:43,T001,Axle_Temperature,34.68,°C,Warning,Car_4,2025-08-03
2025-09-11 04:35:43,T001,Axle_Temperature,18.2,°C,Warning,Car_4,2025-08-09
2025-09-11 05:35:43,T001,Axle_Temperature,64.42,°C,Warning,Car_1,2025-06-13
2025-09-11 06:35:43,T001,Axle_Temperature,50.74,°C,Normal,Car_4,2025-07-28
2025-09-11 07:35:43,T001,Axle_Temperature,99.21,°C,Normal,Car_3,2025-07-24
2025-09-11 08:35:43,T001,Axle_Temperature,76.32,°C,Normal,Car_1,2025-07-12
2025-09-11 09:35:43,T001,Axle_Temperature,12.93,°C,Warning,Car_3,2025-07-05
2025-09-11 10:35:43,T001,Axle_Temperature,72.7,°C,Normal,Car_2,2025-06-28
2025-09-11 11:35:43,T001,Axle_Temperature,77.07,°C,Normal,Car_2,2025-08-31
2025-09-11 12:35:43,T001,Axle_Temperature,42.78,°C,Warning,Car_3,2025-08-03
2025-09-10 13:35:43,T001,Vibration_Monitor,91.78,Hz,Normal,Car_3,2025-09-01
2025-09-10 14:35:43,T001,Vibration_Monitor,10.59,Hz,Normal,Car_1,2025-08-23
2025-09-10 15:35:43,T001,Vibration_Monitor,25.32,Hz,Warning,Car_4,2025-07-27
2025-09-10 16:35:43,T001,Vibration_Monitor,23.64,Hz,Warning,Car_2,2025-07-12
2025-09-10 17:35:43,T001,Vibration_Monitor,24.32,Hz,Warning,Car_1,2025-08-06
2025-09-10 18:35:43,T001,Vibration_Monitor,82.44,Hz,Normal,Car_4,2025-07-17
2025-09-10 19:35:43,T001,Vibration_Monitor,60.65,Hz,Normal,Car_1,2025-06-15
2025-09-10 20:35:43,T001,Vibration_Monitor,57.59,Hz,Normal,Car_1,2025-07-08
2025-09-10 21:35:43,T001,Vibration_Monitor,72.53,Hz,Warning,Car_4,2025-07-23
2025-09-10 22:35:43,T001,Vibration_Monitor,26.3,Hz,Normal,Car_1,2025-07-31
2025-09-10 23:35:43,T001,Vibration_Monitor,93.87,Hz,Warning,Car_4,2025-08-16
2025-09-11 00:35:43,T001,Vibration_Monitor,37.89,Hz,Warning,Car_1,2025-09-08
2025-09-11 01:35:43,T001,Vibration_Monitor,75.14,Hz,Warning,Car_3,2025-06-21
2025-09-11 02:35:43,T001,Vibration_Monitor,45.92,Hz,Warning,Car_2,2025-09-10
2025-09-11 03:35:43,T001,Vibration_Monitor,96.72,Hz,Normal,Car_2,2025-09-03
2025-09-11 04:35:43,T001,Vibration_Monitor,71.45,Hz,Normal,Car_2,2025-06-30
2025-09-11 05:35:43,T001,Vibration_Monitor,23.55,Hz,Warning,Car_2,2025-08-09
2025-09-11 06:35:43,T001,Vibration_Monitor,54.82,Hz,Warning,Car_4,2025-09-08
2025-09-11 07:35:43,T001,Vibration_Monitor,40.31,Hz,Normal,Car_1,2025-08-31
2025-09-11 08:35:43,T001,Vibration_Monitor,94.74,Hz,Normal,Car_3,2025-08-16
2025-09-11 09:35:43,T001,Vibration_Monitor,95.48,Hz,Warning,Car_3,2025-07-09
2025-09-11 10:35:43,T001,Vibration_Monitor,51.46,Hz,Warning,Car_1,2025-09-01
2025-09-11 11:35:43,T001,Vibration_Monitor,31.47,Hz,Normal,Car_1,2025-08-25
2025-09-11 12:35:43,T001,Vibration_Monitor,59.4,Hz,Normal,Car_2,2025-08-10
2025-09-10 13:35:43,T001,Pantograph_Status,60.06,status,Normal,Car_2,2025-09-02
2025-09-10 14:35:43,T001,Pantograph_Status,98.91,status,Normal,Car_4,2025-06-12
2025-09-10 15:35:43,T001,Pantograph_Status,29.91,status,Warning,Car_4,2025-07-08
2025-09-10 16:35:43,T001,Pantograph_Status,66.35,status,Normal,Car_1,2025-08-18
2025-09-10 17:35:43,T001,Pantograph_Status,4.51,status,Warning,Car_2,2025-07-18
2025-09-10 18:35:43,T001,Pantograph_Status,66.79,status,Normal,Car_4,2025-09-05
2025-09-10 19:35:43,T001,Pantograph_Status,48.4,status,Warning,Car_4,2025-06-16
2025-09-10 20:35:43,T001,Pantograph_Status,61.06,status,Warning,Car_1,2025-08-02
2025-09-10 21:35:43,T001,Pantograph_Status,63.2,status,Normal,Car_3,2025-06-15
2025-09-10 22:35:43,T001,Pantograph_Status,83.38,status,Normal,Car_3,2025-07-18
2025-09-10 23:35:43,T001,Pantograph_Status,69.36,status,Normal,Car_3,2025-08-11
2025-09-11 00:35:43,T001,Pantograph_Status,97.42,status,Warning,Car_3,2025-06-30
2025-09-11 01:35:43,T001,Pantograph_Status,82.55,status,Warning,Car_2,2025-08-24
2025-09-11 02:35:43,T001,Pantograph_Status,92.52,status,Normal,Car_4,2025-08-27
2025-09-11 03:35:43,T001,Pantograph_Status,9.07,status,Warning,Car_4,2025-09-06
2025-09-11 04:35:43,T001,Pantograph_Status,90.57,status,Normal,Car_3,2025-08-26
2025-09-11 05:35:43,T001,Pantograph_Status,28.64,status,Normal,Car_3,2025-08-04
2025-09-11 06:35:43,T001,Pantograph_Status,9.9,status,Normal,Car_2,2025-07-29
2025-09-11 07:35:43,T001,Pantograph_Status,79.61,status,Warning,Car_2,2025-07-09
2025-09-11 08:35:43,T001,Pantograph_Status,25.82,status,Normal,Car_1,2025-08-19
2025-09-11 09:35:43,T001,Pantograph_Status,68.26,status,Normal,Car_4,2025-07-28
2025-09-11 10:35:43,T001,Pantograph_Status,33.49,status,Normal,Car_3,2025-07-10
2025-09-11 11:35:43,T001,Pantograph_Status,87.36,status,Warning,Car_2,2025-07-27
2025-09-11 12:35:43,T001,Pantograph_Status,98.8,status,Normal,Car_2,2025-07-24
2025-09-10 13:35:43,T001,Traction_Current,22.85,A,Warning,Car_2,2025-07-22
2025-09-10 14:35:43,T001,Traction_Current,83.84,A,Warning,Car_3,2025-08-21
2025-09-10 15:35:43,T001,Traction_Current,89.68,A,Warning,Car_2,2025-08-28
2025-09-10 16:35:43,T001,Traction_Current,86.12,A,Normal,Car_4,2025-06-24
2025-09-10 17:35:43,T001,Traction_Current,87.16,A,Normal,Car_1,2025-06-12
2025-09-10 18:35:43,T001,Traction_Current,16.12,A,Normal,Car_4,2025-07-03
2025-09-10 19:35:43,T001,Traction_Current,10.64,A,Warning,Car_3,2025-07-09
2025-09-10 20:35:43,T001,Traction_Current,89.04,A,Normal,Car_1,2025-08-27
2025-09-10 21:35:43,T001,Traction_Current,26.96,A,Normal,Car_2,2025-07-25
2025-09-10 22:35:43,T001,Traction_Current,60.73,A,Normal,Car_3,2025-07-26
2025-09-10 23:35:43,T001,Traction_Current,82.93,A,Normal,Car_1,2025-07-05
2025-09-11 00:35:43,T001,Traction_Current,83.01,A,Normal,Car_3,2025-07-26
2025-09-11 01:35:43,T001,Traction_Current,1.36,A,Normal,Car_1,2025-06-23
2025-09-11 02:35:43,T001,Traction_Current,55.6,A,Warning,Car_2,2025-07-21
2025-09-11 03:35:43,T001,Traction_Current,34.37,A,Warning,Car_3,2025-07-18
2025-09-11 04:35:43,T001,Traction_Current,16.13,A,Normal,Car_3,2025-06-22
2025-09-11 05:35:43,T001,Traction_Current,65.68,A,Normal,Car_2,2025-07-17
2025-09-11 06:35:43,T001,Traction_Current,53.83,A,Normal,Car_1,2025-06-29
2025-09-11 07:35:43,T001,Traction_Current,79.8,A,Normal,Car_2,2025-09-03
2025-09-11 08:35:43,T001,Traction_Current,37.23,A,Normal,Car_2,2025-06-27
2025-09-11 09:35:43,T001,Traction_Current,48.62,A,Normal,Car_1,2025-06-21
2025-09-11 10:35:43,T001,Traction_Current,48.11,A,Normal,Car_1,2025-06-14
2025-09-11 11:35:43,T001,Traction_Current,26.67,A,Normal,Car_4,2025-07-19
2025-09-11 12:35:43,T001,Traction_Current,45.31,A,Normal,Car_1,2025-07-17
2025-09-10 13:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_4,2025-07-19
2025-09-10 14:35:43,T002,Door_Sensor,0.0,status,Normal,Car_1,2025-08-17
2025-09-10 15:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_1,2025-07-28
2025-09-10 16:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_3,2025-07-03
2025-09-10 17:35:43,T002,Door_Sensor,0.0,status,Normal,Car_1,2025-07-26
2025-09-10 18:35:43,T002,Door_Sensor,0.0,status,Normal,Car_1,2025-08-22
2025-09-10 19:35:43,T002,Door_Sensor,0.0,status,Normal,Car_3,2025-07-01
2025-09-10 20:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_2,2025-08-12
2025-09-10 21:35:43,T002,Door_Sensor,0.0,status,Normal,Car_4,2025-07-21
2025-09-10 22:35:43,T002,Door_Sensor,0.0,status,Normal,Car_2,2025-07-06
2025-09-10 23:35:43,T002,Door_Sensor,0.0,status,Normal,Car_4,2025-08-17
2025-09-11 00:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_1,2025-07-19
2025-09-11 01:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_3,2025-06-21
2025-09-11 02:35:43,T002,Door_Sensor,0.0,status,Normal,Car_4,2025-07-09
2025-09-11 03:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_1,2025-08-14
2025-09-11 04:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_1,2025-07-30
2025-09-11 05:35:43,T002,Door_Sensor,0.0,status,Normal,Car_4,2025-06-17
2025-09-11 06:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_4,2025-06-25
2025-09-11 07:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_2,2025-09-05
2025-09-11 08:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_2,2025-06-17
2025-09-11 09:35:43,T002,Door_Sensor,0.0,status,Normal,Car_3,2025-08-31
2025-09-11 10:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_3,2025-08-18
2025-09-11 11:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_2,2025-06-22
2025-09-11 12:35:43,T002,Door_Sensor,1.0,status,Door Open,Car_4,2025-09-10
2025-09-10 13:35:43,T002,Brake_Pressure,6.15,bar,Warning,Car_4,2025-08-14
2025-09-10 14:35:43,T002,Brake_Pressure,5.91,bar,Normal,Car_4,2025-07-22
2025-09-10 15:35:43,T002,Brake_Pressure,6.14,bar,Warning,Car_1,2025-07-01
2025-09-10 16:35:43,T002,Brake_Pressure,6.0,bar,Normal,Car_4,2025-07-23
2025-09-10 17:35:43,T002,Brake_Pressure,5.81,bar,Warning,Car_1,2025-08-09
2025-09-10 18:35:43,T002,Brake_Pressure,6.03,bar,Normal,Car_3,2025-07-02
2025-09-10 19:35:43,T002,Brake_Pressure,5.98,bar,Normal,Car_1,2025-08-05
2025-09-10 20:35:43,T002,Brake_Pressure,6.12,bar,Warning,Car_2,2025-09-02
2025-09-10 21:35:43,T002,Brake_Pressure,5.96,bar,Normal,Car_4,2025-09-02
2025-09-10 22:35:43,T002,Brake_Pressure,6.07,bar,Normal,Car_1,2025-08-05
2025-09-10 23:35:43,T002,Brake_Pressure,6.18,bar,Warning,Car_2,2025-07-17
2025-09-11 00:35:43,T002,Brake_Pressure,5.81,bar,Warning,Car_4,2025-07-24
2025-09-11 01:35:43,T002,Brake_Pressure,5.99,bar,Normal,Car_2,2025-08-28
2025-09-11 02:35:43,T002,Brake_Pressure,6.04,bar,Normal,Car_2,2025-08-10
2025-09-11 03:35:43,T002,Brake_Pressure,6.05,bar,Normal,Car_4,2025-07-30
2025-09-11 04:35:43,T002,Brake_Pressure,5.93,bar,Normal,Car_2,2025-08-05
2025-09-11 05:35:43,T002,Brake_Pressure,5.86,bar,Warning,Car_2,2025-07-30
2025-09-11 06:35:43,T002,Brake_Pressure,5.99,bar,Normal,Car_2,2025-06-30
2025-09-11 07:35:43,T002,Brake_Pressure,6.19,bar,Warning,Car_1,2025-08-24
2025-09-11 08:35:43,T002,Brake_Pressure,5.81,bar,Warning,Car_3,2025-08-26
2025-09-11 09:35:43,T002,Brake_Pressure,6.17,bar,Warning,Car_3,2025-08-20
2025-09-11 10:35:43,T002,Brake_Pressure,6.14,bar,Warning,Car_1,2025-08-30
2025-09-11 11:35:43,T002,Brake_Pressure,6.1,bar,Warning,Car_2,2025-08-04
2025-09-11 12:35:43,T002,Brake_Pressure,6.12,bar,Warning,Car_2,2025-07-14
2025-09-10 13:35:43,T002,HVAC_Temperature,23.91,°C,Normal,Car_2,2025-08-04
2025-09-10 14:35:43,T002,HVAC_Temperature,25.82,°C,Normal,Car_4,2025-08-01
2025-09-10 15:35:43,T002,HVAC_Temperature,22.9,°C,Alert,Car_1,2025-08-08
2025-09-10 16:35:43,T002,HVAC_Temperature,27.92,°C,Alert,Car_4,2025-08-01
2025-09-10 17:35:43,T002,HVAC_Temperature,25.99,°C,Normal,Car_3,2025-07-11
2025-09-10 18:35:43,T002,HVAC_Temperature,27.38,°C,Alert,Car_3,2025-06-28
2025-09-10 19:35:43,T002,HVAC_Temperature,22.6,°C,Alert,Car_2,2025-08-19
2025-09-10 20:35:43,T002,HVAC_Temperature,22.31,°C,Alert,Car_4,2025-08-12
2025-09-10 21:35:43,T002,HVAC_Temperature,26.46,°C,Alert,Car_2,2025-08-17
2025-09-10 22:35:43,T002,HVAC_Temperature,22.03,°C,Alert,Car_3,2025-07-07
2025-09-10 23:35:43,T002,HVAC_Temperature,25.71,°C,Normal,Car_3,2025-06-30
2025-09-11 00:35:43,T002,HVAC_Temperature,23.05,°C,Normal,Car_3,2025-07-02
2025-09-11 01:35:43,T002,HVAC_Temperature,27.92,°C,Alert,Car_3,2025-08-31
2025-09-11 02:35:43,T002,HVAC_Temperature,22.95,°C,Alert,Car_4,2025-09-08
2025-09-11 03:35:43,T002,HVAC_Temperature,24.88,°C,Normal,Car_3,2025-07-24
2025-09-11 04:35:43,T002,HVAC_Temperature,23.8,°C,Normal,Car_2,2025-07-09
2025-09-11 05:35:43,T002,HVAC_Temperature,22.87,°C,Alert,Car_3,2025-08-31
2025-09-11 06:35:43,T002,HVAC_Temperature,24.06,°C,Normal,Car_1,2025-09-01
2025-09-11 07:35:43,T002,HVAC_Temperature,25.16,°C,Normal,Car_3,2025-08-31
2025-09-11 08:35:43,T002,HVAC_Temperature,27.93,°C,Alert,Car_1,2025-07-30
2025-09-11 09:35:43,T002,HVAC_Temperature,26.2,°C,Alert,Car_1,2025-09-09
2025-09-11 10:35:43,T002,HVAC_Temperature,26.9,°C,Alert,Car_3,2025-08-20
2025-09-11 11:35:43,T002,HVAC_Temperature,25.99,°C,Normal,Car_3,2025-07-12
2025-09-11 12:35:43,T002,HVAC_Temperature,23.23,°C,Normal,Car_3,2025-07-21
2025-09-10 13:35:43,T002,Battery_Voltage,72.14,V,Low Voltage,Car_2,2025-08-11
2025-09-10 14:35:43,T002,Battery_Voltage,74.74,V,Normal,Car_1,2025-08-15
2025-09-10 15:35:43,T002,Battery_Voltage,73.22,V,Low Voltage,Car_3,2025-08-13
2025-09-10 16:35:43,T002,Battery_Voltage,72.41,V,Low Voltage,Car_1,2025-06-20
2025-09-10 17:35:43,T002,Battery_Voltage,72.1,V,Low Voltage,Car_2,2025-07-06
2025-09-10 18:35:43,T002,Battery_Voltage,72.8,V,Low Voltage,Car_3,2025-08-04
2025-09-10 19:35:43,T002,Battery_Voltage,74.08,V,Normal,Car_3,2025-06-28
2025-09-10 20:35:43,T002,Battery_Voltage,73.36,V,Low Voltage,Car_4,2025-06-24
2025-09-10 21:35:43,T002,Battery_Voltage,73.32,V,Low Voltage,Car_3,2025-07-17
2025-09-10 22:35:43,T002,Battery_Voltage,73.61,V,Low Voltage,Car_2,2025-06-13
2025-09-10 23:35:43,T002,Battery_Voltage,75.86,V,Normal,Car_4,2025-06-13
2025-09-11 00:35:43,T002,Battery_Voltage,74.97,V,Normal,Car_4,2025-08-12
2025-09-11 01:35:43,T002,Battery_Voltage,75.85,V,Normal,Car_4,2025-06-14
2025-09-11 02:35:43,T002,Battery_Voltage,73.35,V,Low Voltage,Car_1,2025-07-30
2025-09-11 03:35:43,T002,Battery_Voltage,74.83,V,Normal,Car_3,2025-08-29
2025-09-11 04:35:43,T002,Battery_Voltage,73.79,V,Low Voltage,Car_2,2025-08-29
2025-09-11 05:35:43,T002,Battery_Voltage,74.92,V,Normal,Car_3,2025-09-01
2025-09-11 06:35:43,T002,Battery_Voltage,74.24,V,Normal,Car_1,2025-07-19
2025-09-11 07:35:43,T002,Battery_Voltage,73.25,V,Low Voltage,Car_1,2025-06-24
2025-09-11 08:35:43,T002,Battery_Voltage,74.38,V,Normal,Car_4,2025-08-31
2025-09-11 09:35:43,T002,Battery_Voltage,74.45,V,Normal,Car_3,2025-07-16
2025-09-11 10:35:43,T002,Battery_Voltage,75.74,V,Normal,Car_1,2025-08-24
2025-09-11 11:35:43,T002,Battery_Voltage,72.75,V,Low Voltage,Car_2,2025-08-17
2025-09-11 12:35:43,T002,Battery_Voltage,75.53,V,Normal,Car_3,2025-07-28
2025-09-10 13:35:43,T002,Axle_Temperature,6.55,°C,Normal,Car_2,2025-08-12
2025-09-10 14:35:43,T002,Axle_Temperature,58.66,°C,Normal,Car_1,2025-07-05
